[23-Apr-2026 01:14:13 UTC] GPS action: update_location, driver_id: 10, lat: 13.863659232505, lng: 120.99467620392
[23-Apr-2026 01:14:18 UTC] GPS action: get_shift_status, driver_id: 10, lat: , lng: 
[23-Apr-2026 01:14:18 UTC] GPS action: update_location, driver_id: 10, lat: 13.863659232505, lng: 120.99467620392
[23-Apr-2026 01:14:18 UTC] GPS action: update_location, driver_id: 10, lat: 13.863659232505, lng: 120.99467620392
[23-Apr-2026 01:14:18 UTC] GPS action: update_location, driver_id: 10, lat: 13.863659232505, lng: 120.99467620392
[23-Apr-2026 01:14:21 UTC] GPS action: update_location, driver_id: 10, lat: 13.863658439113, lng: 120.99467699068
[23-Apr-2026 01:14:40 UTC] GPS action: get_shift_status, driver_id: 10, lat: , lng: 
[23-Apr-2026 01:14:40 UTC] GPS action: update_location, driver_id: 10, lat: 13.863658439113, lng: 120.99467699068
[23-Apr-2026 01:14:40 UTC] GPS action: update_location, driver_id: 10, lat: 13.863658439113, lng: 120.99467699068
[23-Apr-2026 01:14:40 UTC] GPS action: update_location, driver_id: 10, lat: 13.863658439113, lng: 120.99467699068
[23-Apr-2026 01:14:40 UTC] GPS action: update_location, driver_id: 10, lat: 13.863658439113, lng: 120.99467699068
[23-Apr-2026 01:15:05 UTC] GPS action: update_location, driver_id: 10, lat: 13.863658439113, lng: 120.99467699068
[23-Apr-2026 01:15:17 UTC] GPS action: get_shift_status, driver_id: 10, lat: , lng: 
[23-Apr-2026 01:15:17 UTC] GPS action: update_location, driver_id: 10, lat: 13.863658439113, lng: 120.99467699068
[23-Apr-2026 01:15:17 UTC] GPS action: update_location, driver_id: 10, lat: 13.863658439113, lng: 120.99467699068
[23-Apr-2026 01:15:17 UTC] GPS action: update_location, driver_id: 10, lat: 13.863658439113, lng: 120.99467699068
[23-Apr-2026 01:15:29 UTC] GPS action: update_location, driver_id: 10, lat: 13.863658439113, lng: 120.99467699068
[23-Apr-2026 01:15:38 UTC] GPS action: get_shift_status, driver_id: 10, lat: , lng: 
[23-Apr-2026 01:15:38 UTC] GPS action: update_location, driver_id: 10, lat: 13.863658439113, lng: 120.99467699068
[23-Apr-2026 01:15:38 UTC] GPS action: update_location, driver_id: 10, lat: 13.863658439113, lng: 120.99467699068
[23-Apr-2026 01:15:38 UTC] GPS action: update_location, driver_id: 10, lat: 13.863658439113, lng: 120.99467699068
[23-Apr-2026 01:15:38 UTC] GPS action: update_location, driver_id: 10, lat: 13.863658439113, lng: 120.99467699068
[23-Apr-2026 01:17:11 UTC] GPS action: update_location, driver_id: 10, lat: 13.863660138442, lng: 120.99466799058
[23-Apr-2026 01:18:00 UTC] GPS action: update_location, driver_id: 10, lat: 13.86366688239, lng: 120.99466130408
[23-Apr-2026 01:18:18 UTC] GPS action: get_shift_status, driver_id: 10, lat: , lng: 
[23-Apr-2026 01:18:18 UTC] GPS action: update_location, driver_id: 10, lat: 13.863667416227, lng: 120.99466042556
[23-Apr-2026 01:18:18 UTC] GPS action: update_location, driver_id: 10, lat: 13.863667416227, lng: 120.99466042556
[23-Apr-2026 01:18:18 UTC] GPS action: update_location, driver_id: 10, lat: 13.863667416227, lng: 120.99466042556
[23-Apr-2026 01:18:18 UTC] GPS action: update_location, driver_id: 10, lat: 13.863667416227, lng: 120.99466042556
[23-Apr-2026 01:18:25 UTC] GPS action: update_location, driver_id: 10, lat: 13.863670108678, lng: 120.99466348408
[23-Apr-2026 01:20:41 UTC] GPS action: update_location, driver_id: 10, lat: 13.863662115761, lng: 120.99466838858
[23-Apr-2026 01:49:25 UTC] GPS action: get_shift_status, driver_id: 10, lat: , lng: 
[23-Apr-2026 01:49:28 UTC] GPS action: update_location, driver_id: 10, lat: 13.863665339388, lng: 120.99465077065
[23-Apr-2026 01:49:28 UTC] GPS action: update_location, driver_id: 10, lat: 13.863665339388, lng: 120.99465077065
[23-Apr-2026 01:49:28 UTC] GPS action: update_location, driver_id: 10, lat: 13.863665339388, lng: 120.99465077065
[23-Apr-2026 01:49:29 UTC] GPS action: update_location, driver_id: 10, lat: 13.863665339388, lng: 120.99465077065
[23-Apr-2026 01:50:40 UTC] GPS action: get_shift_status, driver_id: 10, lat: , lng: 
[23-Apr-2026 01:50:40 UTC] GPS action: update_location, driver_id: 10, lat: 13.863665510926, lng: 120.99466218044
[23-Apr-2026 01:50:40 UTC] GPS action: update_location, driver_id: 10, lat: 13.863665510926, lng: 120.99466218044
[23-Apr-2026 01:50:40 UTC] GPS action: update_location, driver_id: 10, lat: 13.863665510926, lng: 120.99466218044
[23-Apr-2026 01:50:40 UTC] GPS action: update_location, driver_id: 10, lat: 13.863665510926, lng: 120.99466218044
[23-Apr-2026 01:51:28 UTC] GPS action: update_location, driver_id: 10, lat: 13.863671595864, lng: 120.99466940582
[23-Apr-2026 01:51:43 UTC] GPS action: update_location, driver_id: 10, lat: 13.86366519008, lng: 120.99467521644
[23-Apr-2026 01:51:45 UTC] GPS action: get_shift_status, driver_id: 10, lat: , lng: 
[23-Apr-2026 01:51:45 UTC] GPS action: update_location, driver_id: 10, lat: 13.86366519008, lng: 120.99467521644
[23-Apr-2026 01:51:45 UTC] GPS action: update_location, driver_id: 10, lat: 13.86366519008, lng: 120.99467521644
[23-Apr-2026 01:51:45 UTC] GPS action: update_location, driver_id: 10, lat: 13.86366519008, lng: 120.99467521644
[23-Apr-2026 01:51:45 UTC] GPS action: update_location, driver_id: 10, lat: 13.86366519008, lng: 120.99467521644
[23-Apr-2026 02:48:21 UTC] GPS action: get_shift_status, driver_id: 10, lat: , lng: 
[23-Apr-2026 02:48:24 UTC] GPS action: update_location, driver_id: 10, lat: 13.863658388915, lng: 120.99470120384
[23-Apr-2026 02:48:24 UTC] GPS action: update_location, driver_id: 10, lat: 13.863658388915, lng: 120.99470120384
[23-Apr-2026 02:48:24 UTC] GPS action: update_location, driver_id: 10, lat: 13.863658388915, lng: 120.99470120384
[23-Apr-2026 02:48:25 UTC] GPS action: update_location, driver_id: 10, lat: 13.863658388915, lng: 120.99470120384
[23-Apr-2026 02:48:25 UTC] GPS action: get_shift_status, driver_id: 10, lat: , lng: 
[23-Apr-2026 02:48:25 UTC] GPS action: update_location, driver_id: 10, lat: 13.863658388915, lng: 120.99470120384
[23-Apr-2026 02:48:25 UTC] GPS action: update_location, driver_id: 10, lat: 13.863658388915, lng: 120.99470120384
[23-Apr-2026 02:48:25 UTC] GPS action: update_location, driver_id: 10, lat: 13.863658388915, lng: 120.99470120384
[23-Apr-2026 02:48:26 UTC] GPS action: update_location, driver_id: 10, lat: 13.863658388915, lng: 120.99470120384
[23-Apr-2026 02:48:44 UTC] GPS action: update_location, driver_id: 10, lat: 13.863658388915, lng: 120.99470120384
[23-Apr-2026 02:48:46 UTC] GPS action: get_shift_status, driver_id: 10, lat: , lng: 
[23-Apr-2026 02:48:46 UTC] GPS action: update_location, driver_id: 10, lat: 13.863658388915, lng: 120.99470120384
[23-Apr-2026 02:48:46 UTC] GPS action: update_location, driver_id: 10, lat: 13.863658388915, lng: 120.99470120384
[23-Apr-2026 02:48:46 UTC] GPS action: update_location, driver_id: 10, lat: 13.863658388915, lng: 120.99470120384
[23-Apr-2026 02:48:46 UTC] GPS action: update_location, driver_id: 10, lat: 13.863658388915, lng: 120.99470120384
[23-Apr-2026 02:49:16 UTC] GPS action: update_location, driver_id: 10, lat: 13.863649193183, lng: 120.9947071072
[23-Apr-2026 02:49:26 UTC] GPS action: get_shift_status, driver_id: 10, lat: , lng: 
[23-Apr-2026 02:49:26 UTC] GPS action: update_location, driver_id: 10, lat: 13.863649193183, lng: 120.9947071072
[23-Apr-2026 02:49:26 UTC] GPS action: update_location, driver_id: 10, lat: 13.863649193183, lng: 120.9947071072
[23-Apr-2026 02:49:26 UTC] GPS action: update_location, driver_id: 10, lat: 13.863649193183, lng: 120.9947071072
[23-Apr-2026 02:49:31 UTC] GPS action: update_location, driver_id: 10, lat: 13.863649193183, lng: 120.9947071072
[23-Apr-2026 03:02:27 UTC] GPS action: update_location, driver_id: 10, lat: 13.863633269465, lng: 120.99473402314
[23-Apr-2026 03:02:28 UTC] GPS action: get_shift_status, driver_id: 10, lat: , lng: 
[23-Apr-2026 03:02:28 UTC] GPS action: update_location, driver_id: 10, lat: 13.863633269465, lng: 120.99473402314
[23-Apr-2026 03:02:28 UTC] GPS action: update_location, driver_id: 10, lat: 13.863633269465, lng: 120.99473402314
[23-Apr-2026 03:02:28 UTC] GPS action: update_location, driver_id: 10, lat: 13.863633269465, lng: 120.99473402314
[23-Apr-2026 03:02:28 UTC] GPS action: update_location, driver_id: 10, lat: 13.863633269465, lng: 120.99473402314
[23-Apr-2026 03:02:50 UTC] GPS action: update_location, driver_id: 10, lat: 13.863641343418, lng: 120.99471866744
[23-Apr-2026 03:14:27 UTC] GPS action: get_shift_status, driver_id: 10, lat: , lng: 
[23-Apr-2026 03:14:27 UTC] GPS action: update_location, driver_id: 10, lat: 13.863640339086, lng: 120.99474590697
[23-Apr-2026 03:14:27 UTC] GPS action: update_location, driver_id: 10, lat: 13.863640339086, lng: 120.99474590697
[23-Apr-2026 03:14:27 UTC] GPS action: update_location, driver_id: 10, lat: 13.863640339086, lng: 120.99474590697
[23-Apr-2026 03:14:27 UTC] GPS action: update_location, driver_id: 10, lat: 13.863640339086, lng: 120.99474590697
[23-Apr-2026 03:15:11 UTC] GPS action: update_location, driver_id: 10, lat: 13.863654966555, lng: 120.99471012167
[23-Apr-2026 03:15:25 UTC] GPS action: update_location, driver_id: 10, lat: 13.863650328751, lng: 120.99470740264
[23-Apr-2026 03:16:00 UTC] GPS action: update_location, driver_id: 10, lat: 13.863650328751, lng: 120.99470740264
[23-Apr-2026 03:16:34 UTC] GPS action: update_location, driver_id: 10, lat: 13.863650328751, lng: 120.99470740264
[23-Apr-2026 03:23:07 UTC] GPS action: update_location, driver_id: 10, lat: 13.863633269465, lng: 120.99473402314
[23-Apr-2026 03:23:27 UTC] GPS action: update_location, driver_id: 10, lat: 13.863633269465, lng: 120.99473402314
[23-Apr-2026 03:24:48 UTC] GPS action: get_shift_status, driver_id: 10, lat: , lng: 
[23-Apr-2026 03:24:49 UTC] GPS action: update_location, driver_id: 10, lat: 13.863642200212, lng: 120.9947235648
[23-Apr-2026 03:24:49 UTC] GPS action: update_location, driver_id: 10, lat: 13.863642200212, lng: 120.9947235648
[23-Apr-2026 03:24:49 UTC] GPS action: update_location, driver_id: 10, lat: 13.863642200212, lng: 120.9947235648
[23-Apr-2026 03:24:49 UTC] GPS action: update_location, driver_id: 10, lat: 13.863642200212, lng: 120.9947235648
[23-Apr-2026 03:25:05 UTC] GPS action: get_shift_status, driver_id: 10, lat: , lng: 
[23-Apr-2026 03:25:05 UTC] GPS action: update_location, driver_id: 10, lat: 13.863642200212, lng: 120.9947235648
[23-Apr-2026 03:25:05 UTC] GPS action: update_location, driver_id: 10, lat: 13.863642200212, lng: 120.9947235648
[23-Apr-2026 03:25:05 UTC] GPS action: update_location, driver_id: 10, lat: 13.863642200212, lng: 120.9947235648
[23-Apr-2026 03:25:05 UTC] GPS action: update_location, driver_id: 10, lat: 13.863642200212, lng: 120.9947235648
[23-Apr-2026 03:25:51 UTC] GPS action: update_location, driver_id: 10, lat: 13.863641343418, lng: 120.99471866744
[23-Apr-2026 03:28:27 UTC] GPS action: get_shift_status, driver_id: 1, lat: , lng: 
[23-Apr-2026 03:28:27 UTC] GPS action: update_location, driver_id: 1, lat: 13.863665510926, lng: 120.99466741041
[23-Apr-2026 03:28:27 UTC] GPS action: update_location, driver_id: 1, lat: 13.863665510926, lng: 120.99466741041
[23-Apr-2026 03:28:27 UTC] GPS action: update_location, driver_id: 1, lat: 13.863665510926, lng: 120.99466741041
[23-Apr-2026 03:28:31 UTC] GPS action: update_location, driver_id: 1, lat: 13.863668688247, lng: 120.99465306262
[23-Apr-2026 03:28:50 UTC] GPS action: get_shift_status, driver_id: 1, lat: , lng: 
[23-Apr-2026 03:28:50 UTC] GPS action: update_location, driver_id: 1, lat: 13.863668688247, lng: 120.99465306262
[23-Apr-2026 03:28:50 UTC] GPS action: update_location, driver_id: 1, lat: 13.863668688247, lng: 120.99465306262
[23-Apr-2026 03:28:50 UTC] GPS action: update_location, driver_id: 1, lat: 13.863668688247, lng: 120.99465306262
[23-Apr-2026 03:28:51 UTC] GPS action: update_location, driver_id: 1, lat: 13.863661436716, lng: 120.99465646424
[23-Apr-2026 03:29:09 UTC] GPS action: update_location, driver_id: 1, lat: 13.863664469805, lng: 120.99466247321
[23-Apr-2026 03:29:18 UTC] GPS action: get_shift_status, driver_id: 1, lat: , lng: 
[23-Apr-2026 03:29:18 UTC] GPS action: update_location, driver_id: 1, lat: 13.863664469805, lng: 120.99466247321
[23-Apr-2026 03:29:18 UTC] GPS action: update_location, driver_id: 1, lat: 13.863664469805, lng: 120.99466247321
[23-Apr-2026 03:29:18 UTC] GPS action: update_location, driver_id: 1, lat: 13.863664469805, lng: 120.99466247321
[23-Apr-2026 03:29:18 UTC] GPS action: update_location, driver_id: 1, lat: 13.863664469805, lng: 120.99466247321
[23-Apr-2026 03:29:40 UTC] GPS action: get_shift_status, driver_id: 1, lat: , lng: 
[23-Apr-2026 03:29:40 UTC] GPS action: update_location, driver_id: 1, lat: 13.863663233785, lng: 120.99466388671
[23-Apr-2026 03:29:40 UTC] GPS action: update_location, driver_id: 1, lat: 13.863663233785, lng: 120.99466388671
[23-Apr-2026 03:29:40 UTC] GPS action: update_location, driver_id: 1, lat: 13.863663233785, lng: 120.99466388671
[23-Apr-2026 03:29:40 UTC] GPS action: update_location, driver_id: 1, lat: 13.863663233785, lng: 120.99466388671
[23-Apr-2026 03:30:09 UTC] GPS action: update_location, driver_id: 1, lat: 13.863649889084, lng: 120.99470676261
[23-Apr-2026 03:30:40 UTC] GPS action: update_location, driver_id: 1, lat: 13.863649889084, lng: 120.99470676261
[23-Apr-2026 03:32:17 UTC] GPS action: get_shift_status, driver_id: 1, lat: , lng: 
[23-Apr-2026 03:32:22 UTC] GPS action: update_location, driver_id: 1, lat: 13.863659537655, lng: 120.99466889983
[23-Apr-2026 03:32:22 UTC] GPS action: update_location, driver_id: 1, lat: 13.863659537655, lng: 120.99466889983
[23-Apr-2026 03:32:22 UTC] GPS action: update_location, driver_id: 1, lat: 13.863659537655, lng: 120.99466889983
[23-Apr-2026 03:32:22 UTC] GPS action: update_location, driver_id: 1, lat: 13.863659537655, lng: 120.99466889983
[23-Apr-2026 03:33:40 UTC] GPS action: update_location, driver_id: 1, lat: 13.863658139497, lng: 120.99467048484
[23-Apr-2026 03:33:47 UTC] GPS action: get_shift_status, driver_id: 1, lat: , lng: 
[23-Apr-2026 03:33:48 UTC] GPS action: update_location, driver_id: 1, lat: 13.863658139497, lng: 120.99467048484
[23-Apr-2026 03:33:48 UTC] GPS action: update_location, driver_id: 1, lat: 13.863658139497, lng: 120.99467048484
[23-Apr-2026 03:33:48 UTC] GPS action: update_location, driver_id: 1, lat: 13.863658139497, lng: 120.99467048484
[23-Apr-2026 03:33:48 UTC] GPS action: update_location, driver_id: 1, lat: 13.863658139497, lng: 120.99467048484
[23-Apr-2026 03:36:16 UTC] GPS action: get_shift_status, driver_id: 1, lat: , lng: 
[23-Apr-2026 03:36:19 UTC] GPS action: update_location, driver_id: 1, lat: 13.863649157738, lng: 120.99470825953
[23-Apr-2026 03:36:19 UTC] GPS action: update_location, driver_id: 1, lat: 13.863649157738, lng: 120.99470825953
[23-Apr-2026 03:36:19 UTC] GPS action: update_location, driver_id: 1, lat: 13.863649157738, lng: 120.99470825953
[23-Apr-2026 03:36:19 UTC] GPS action: update_location, driver_id: 1, lat: 13.863649157738, lng: 120.99470825953
[23-Apr-2026 03:36:27 UTC] GPS action: get_shift_status, driver_id: 1, lat: , lng: 
[23-Apr-2026 03:36:27 UTC] GPS action: update_location, driver_id: 1, lat: 13.863649157738, lng: 120.99470825953
[23-Apr-2026 03:36:27 UTC] GPS action: update_location, driver_id: 1, lat: 13.863649157738, lng: 120.99470825953
[23-Apr-2026 03:36:27 UTC] GPS action: update_location, driver_id: 1, lat: 13.863649157738, lng: 120.99470825953
[23-Apr-2026 03:36:27 UTC] GPS action: update_location, driver_id: 1, lat: 13.863649157738, lng: 120.99470825953
[23-Apr-2026 03:36:39 UTC] GPS action: get_shift_status, driver_id: 1, lat: , lng: 
[23-Apr-2026 03:36:40 UTC] GPS action: update_location, driver_id: 1, lat: 13.863649157738, lng: 120.99470825953
[23-Apr-2026 03:36:40 UTC] GPS action: update_location, driver_id: 1, lat: 13.863649157738, lng: 120.99470825953
[23-Apr-2026 03:36:40 UTC] GPS action: update_location, driver_id: 1, lat: 13.863649157738, lng: 120.99470825953
[23-Apr-2026 03:36:40 UTC] GPS action: update_location, driver_id: 1, lat: 13.863649157738, lng: 120.99470825953
[23-Apr-2026 03:37:04 UTC] GPS action: update_location, driver_id: 1, lat: 13.863650328751, lng: 120.99470740264
[23-Apr-2026 03:37:16 UTC] GPS action: get_shift_status, driver_id: 1, lat: , lng: 
[23-Apr-2026 03:37:16 UTC] GPS action: update_location, driver_id: 1, lat: 13.863650328751, lng: 120.99470740264
[23-Apr-2026 03:37:16 UTC] GPS action: update_location, driver_id: 1, lat: 13.863650328751, lng: 120.99470740264
[23-Apr-2026 03:37:16 UTC] GPS action: update_location, driver_id: 1, lat: 13.863650328751, lng: 120.99470740264
[23-Apr-2026 03:37:17 UTC] GPS action: update_location, driver_id: 1, lat: 13.863664029524, lng: 120.99466315529
[23-Apr-2026 03:41:49 UTC] GPS action: get_shift_status, driver_id: 1, lat: , lng: 
[23-Apr-2026 03:41:53 UTC] GPS action: update_location, driver_id: 1, lat: 13.863658812203, lng: 120.99457429771
[23-Apr-2026 03:41:53 UTC] GPS action: update_location, driver_id: 1, lat: 13.863658812203, lng: 120.99457429771
[23-Apr-2026 03:41:53 UTC] GPS action: update_location, driver_id: 1, lat: 13.863658812203, lng: 120.99457429771
[23-Apr-2026 03:41:53 UTC] GPS action: update_location, driver_id: 1, lat: 13.863658812203, lng: 120.99457429771
[23-Apr-2026 03:41:59 UTC] GPS action: get_shift_status, driver_id: 1, lat: , lng: 
[23-Apr-2026 03:41:59 UTC] GPS action: update_location, driver_id: 1, lat: 13.863658812203, lng: 120.99457429771
[23-Apr-2026 03:41:59 UTC] GPS action: update_location, driver_id: 1, lat: 13.863658812203, lng: 120.99457429771
[23-Apr-2026 03:41:59 UTC] GPS action: update_location, driver_id: 1, lat: 13.863658812203, lng: 120.99457429771
[23-Apr-2026 03:41:59 UTC] GPS action: update_location, driver_id: 1, lat: 13.863658812203, lng: 120.99457429771
[23-Apr-2026 03:42:07 UTC] GPS action: update_location, driver_id: 1, lat: 13.863664272436, lng: 120.99465134879
[23-Apr-2026 03:42:09 UTC] GPS action: get_shift_status, driver_id: 1, lat: , lng: 
[23-Apr-2026 03:42:09 UTC] GPS action: update_location, driver_id: 1, lat: 13.863664272436, lng: 120.99465134879
[23-Apr-2026 03:42:09 UTC] GPS action: update_location, driver_id: 1, lat: 13.863664272436, lng: 120.99465134879
[23-Apr-2026 03:42:09 UTC] GPS action: update_location, driver_id: 1, lat: 13.863664272436, lng: 120.99465134879
[23-Apr-2026 03:42:09 UTC] GPS action: update_location, driver_id: 1, lat: 13.863664272436, lng: 120.99465134879
[23-Apr-2026 03:42:20 UTC] GPS action: update_location, driver_id: 1, lat: 13.863665587897, lng: 120.99466063251
[23-Apr-2026 03:42:35 UTC] GPS action: update_location, driver_id: 1, lat: 13.863662829612, lng: 120.99467404228
[23-Apr-2026 03:42:40 UTC] GPS action: get_shift_status, driver_id: 1, lat: , lng: 
[23-Apr-2026 03:42:40 UTC] GPS action: update_location, driver_id: 1, lat: 13.863662829612, lng: 120.99467404228
[23-Apr-2026 03:42:40 UTC] GPS action: update_location, driver_id: 1, lat: 13.863662829612, lng: 120.99467404228
[23-Apr-2026 03:42:40 UTC] GPS action: update_location, driver_id: 1, lat: 13.863662829612, lng: 120.99467404228
[23-Apr-2026 03:42:40 UTC] GPS action: update_location, driver_id: 1, lat: 13.863662829612, lng: 120.99467404228
[23-Apr-2026 03:42:45 UTC] GPS action: get_shift_status, driver_id: 1, lat: , lng: 
[23-Apr-2026 03:42:45 UTC] GPS action: update_location, driver_id: 1, lat: 13.863662829612, lng: 120.99467404228
[23-Apr-2026 03:42:45 UTC] GPS action: update_location, driver_id: 1, lat: 13.863662829612, lng: 120.99467404228
[23-Apr-2026 03:42:45 UTC] GPS action: update_location, driver_id: 1, lat: 13.863662829612, lng: 120.99467404228
[23-Apr-2026 03:42:45 UTC] GPS action: update_location, driver_id: 1, lat: 13.863662829612, lng: 120.99467404228
[23-Apr-2026 03:42:49 UTC] GPS action: update_location, driver_id: 1, lat: 13.86367014419, lng: 120.99466179567
[23-Apr-2026 03:42:55 UTC] GPS action: get_shift_status, driver_id: 1, lat: , lng: 
[23-Apr-2026 03:42:55 UTC] GPS action: update_location, driver_id: 1, lat: 13.86367014419, lng: 120.99466179567
[23-Apr-2026 03:42:55 UTC] GPS action: update_location, driver_id: 1, lat: 13.86367014419, lng: 120.99466179567
[23-Apr-2026 03:42:55 UTC] GPS action: update_location, driver_id: 1, lat: 13.86367014419, lng: 120.99466179567
[23-Apr-2026 03:42:55 UTC] GPS action: update_location, driver_id: 1, lat: 13.86367014419, lng: 120.99466179567
[23-Apr-2026 03:43:18 UTC] GPS action: update_location, driver_id: 1, lat: 13.86367014419, lng: 120.99466179567
[23-Apr-2026 03:43:52 UTC] GPS action: update_location, driver_id: 1, lat: 13.863668824644, lng: 120.99466321914
[23-Apr-2026 03:47:16 UTC] GPS action: get_shift_status, driver_id: 1, lat: , lng: 
[23-Apr-2026 03:47:17 UTC] GPS action: update_location, driver_id: 1, lat: 13.863651262511, lng: 120.99472216672
[23-Apr-2026 03:47:17 UTC] GPS action: update_location, driver_id: 1, lat: 13.863651262511, lng: 120.99472216672
[23-Apr-2026 03:47:17 UTC] GPS action: update_location, driver_id: 1, lat: 13.863651262511, lng: 120.99472216672
[23-Apr-2026 03:47:17 UTC] GPS action: update_location, driver_id: 1, lat: 13.863651262511, lng: 120.99472216672
[23-Apr-2026 03:47:35 UTC] GPS action: get_shift_status, driver_id: 1, lat: , lng: 
[23-Apr-2026 03:47:36 UTC] GPS action: update_location, driver_id: 1, lat: 13.863651262511, lng: 120.99472216672
[23-Apr-2026 03:47:36 UTC] GPS action: update_location, driver_id: 1, lat: 13.863651262511, lng: 120.99472216672
[23-Apr-2026 03:47:36 UTC] GPS action: update_location, driver_id: 1, lat: 13.863651262511, lng: 120.99472216672
[23-Apr-2026 03:47:36 UTC] GPS action: update_location, driver_id: 1, lat: 13.863651262511, lng: 120.99472216672
[23-Apr-2026 03:52:07 UTC] GPS action: get_shift_status, driver_id: 1, lat: , lng: 
[23-Apr-2026 03:52:08 UTC] GPS action: update_location, driver_id: 1, lat: 13.863672686516, lng: 120.99462557578
[23-Apr-2026 03:52:08 UTC] GPS action: update_location, driver_id: 1, lat: 13.863672686516, lng: 120.99462557578
[23-Apr-2026 03:52:08 UTC] GPS action: update_location, driver_id: 1, lat: 13.863672686516, lng: 120.99462557578
[23-Apr-2026 03:52:08 UTC] GPS action: update_location, driver_id: 1, lat: 13.863672686516, lng: 120.99462557578
[23-Apr-2026 03:52:15 UTC] GPS action: get_shift_status, driver_id: 1, lat: , lng: 
[23-Apr-2026 03:52:15 UTC] GPS action: update_location, driver_id: 1, lat: 13.863672686516, lng: 120.99462557578
[23-Apr-2026 03:52:15 UTC] GPS action: update_location, driver_id: 1, lat: 13.863672686516, lng: 120.99462557578
[23-Apr-2026 03:52:15 UTC] GPS action: update_location, driver_id: 1, lat: 13.863672686516, lng: 120.99462557578
[23-Apr-2026 03:52:15 UTC] GPS action: update_location, driver_id: 1, lat: 13.863672686516, lng: 120.99462557578
[23-Apr-2026 03:52:21 UTC] GPS action: update_location, driver_id: 1, lat: 13.863646889243, lng: 120.99472297399
[23-Apr-2026 03:52:26 UTC] GPS action: get_shift_status, driver_id: 1, lat: , lng: 
[23-Apr-2026 03:52:26 UTC] GPS action: update_location, driver_id: 1, lat: 13.863646889243, lng: 120.99472297399
[23-Apr-2026 03:52:26 UTC] GPS action: update_location, driver_id: 1, lat: 13.863646889243, lng: 120.99472297399
[23-Apr-2026 03:52:26 UTC] GPS action: update_location, driver_id: 1, lat: 13.863646889243, lng: 120.99472297399
[23-Apr-2026 03:52:26 UTC] GPS action: update_location, driver_id: 1, lat: 13.863646889243, lng: 120.99472297399
[23-Apr-2026 03:52:46 UTC] GPS action: update_location, driver_id: 1, lat: 13.863654966555, lng: 120.99470519794
[23-Apr-2026 03:53:05 UTC] GPS action: get_shift_status, driver_id: 1, lat: , lng: 
[23-Apr-2026 03:53:05 UTC] GPS action: update_location, driver_id: 1, lat: 13.863654966555, lng: 120.99470519794
[23-Apr-2026 03:53:05 UTC] GPS action: update_location, driver_id: 1, lat: 13.863654966555, lng: 120.99470519794
[23-Apr-2026 03:53:05 UTC] GPS action: update_location, driver_id: 1, lat: 13.863654966555, lng: 120.99470519794
[23-Apr-2026 03:53:05 UTC] GPS action: update_location, driver_id: 1, lat: 13.863654966555, lng: 120.99470519794
[23-Apr-2026 03:53:53 UTC] GPS action: update_location, driver_id: 1, lat: 13.863654966555, lng: 120.99470519794
[23-Apr-2026 03:54:44 UTC] GPS action: update_location, driver_id: 1, lat: 13.863654966555, lng: 120.99470519794
[23-Apr-2026 03:54:56 UTC] GPS action: update_location, driver_id: 1, lat: 13.863649249463, lng: 120.99472378355
[23-Apr-2026 03:54:57 UTC] GPS action: get_shift_status, driver_id: 1, lat: , lng: 
[23-Apr-2026 03:54:57 UTC] GPS action: update_location, driver_id: 1, lat: 13.863649249463, lng: 120.99472378355
[23-Apr-2026 03:54:57 UTC] GPS action: update_location, driver_id: 1, lat: 13.863649249463, lng: 120.99472378355
[23-Apr-2026 03:54:57 UTC] GPS action: update_location, driver_id: 1, lat: 13.863649249463, lng: 120.99472378355
[23-Apr-2026 03:54:57 UTC] GPS action: update_location, driver_id: 1, lat: 13.863649249463, lng: 120.99472378355
[23-Apr-2026 03:55:30 UTC] GPS action: update_location, driver_id: 1, lat: 13.863657173296, lng: 120.99470209472
[23-Apr-2026 03:57:27 UTC] GPS action: update_location, driver_id: 1, lat: 13.863656241099, lng: 120.99469787022
[23-Apr-2026 03:58:07 UTC] GPS action: update_location, driver_id: 1, lat: 13.863656241099, lng: 120.99469787022
[23-Apr-2026 03:58:09 UTC] GPS action: get_shift_status, driver_id: 1, lat: , lng: 
[23-Apr-2026 03:58:09 UTC] GPS action: update_location, driver_id: 1, lat: 13.863656241099, lng: 120.99469787022
[23-Apr-2026 03:58:09 UTC] GPS action: update_location, driver_id: 1, lat: 13.863656241099, lng: 120.99469787022
[23-Apr-2026 03:58:09 UTC] GPS action: update_location, driver_id: 1, lat: 13.863656241099, lng: 120.99469787022
[23-Apr-2026 03:58:09 UTC] GPS action: update_location, driver_id: 1, lat: 13.863656241099, lng: 120.99469787022
[23-Apr-2026 03:58:18 UTC] GPS action: get_shift_status, driver_id: 1, lat: , lng: 
[23-Apr-2026 03:58:18 UTC] GPS action: update_location, driver_id: 1, lat: 13.863656241099, lng: 120.99469787022
[23-Apr-2026 03:58:18 UTC] GPS action: update_location, driver_id: 1, lat: 13.863656241099, lng: 120.99469787022
[23-Apr-2026 03:58:18 UTC] GPS action: update_location, driver_id: 1, lat: 13.863656241099, lng: 120.99469787022
[23-Apr-2026 03:58:42 UTC] GPS action: update_location, driver_id: 1, lat: 13.863654966555, lng: 120.99470519794
[23-Apr-2026 03:58:59 UTC] GPS action: get_shift_status, driver_id: 1, lat: , lng: 
